Frame,ProcessingTime_ms
102,71.71549999839044
103,69.96830000025511
104,91.97229999881529
105,85.95460000105959
106,85.21640000071784
107,79.17889999953331
108,67.31260000015027
109,74.15910000054282
110,82.6692999999068
111,81.55319999968924
112,59.740499998952146
113,83.60480000010284
114,80.32209999873885
115,58.325400001194794
116,80.22190000156115
117,57.386500000575325
118,79.31009999992966
119,66.97890000032203
120,74.74929999989399
121,54.582299999310635
122,58.030300000609714
123,52.68330000035348
124,82.3553999998694
125,56.98590000065451
126,62.155199999324395
127,78.84909999847878
128,65.03429999975197
129,80.80659999905038
130,111.66939999930037
131,74.62019999911718
132,61.407400000462076
133,85.23009999953501
134,86.60830000007991
135,92.19920000032289
136,75.02260000001115
137,77.31590000003052
138,83.48929999920074
139,65.1508000009926
140,73.44279999961145
141,85.0590000009106
142,83.26620000116236
143,61.59260000094946
144,75.78629999989062
145,58.230599999660626
146,80.61309999902733
147,61.71159999939846
148,71.92509999913455
149,55.56530000103521
150,84.46699999876728
151,61.2223999996786
152,77.81050000085088
153,60.936100000617444
154,75.41660000060801
155,91.1443999993935
156,64.1446999998152
157,80.67440000013448
158,78.10030000109691
159,74.74969999930181
160,69.595400000253
161,78.71850000083214
162,97.6159000001644
163,97.091100000398
164,72.70090000019991
165,57.1457999994891
166,82.75200000025507
167,66.19740000132879
168,80.94569999957457
169,85.98649999839836
170,73.1086999985564
171,58.124200000747805
172,78.06170000003476
173,66.43790000089211
174,71.35740000012447
175,60.50709999908577
176,87.80419999857259
177,76.75650000055612
178,57.62049999975716
179,79.36419999896316
180,58.70640000102867
181,54.13880000014615
182,57.01940000108152
183,77.44210000055318
184,58.910699999614735
185,55.833000000347965
186,58.373500000016065
187,79.69839999896067
188,59.19689999973343
189,92.37599999869417
190,79.58169999983511
191,65.28900000012072
192,90.00629999900411
193,67.84899999911431
194,72.277799999938
195,58.102200000575976
196,59.40050000026531
197,61.0287999988941
198,76.33390000046347
199,62.61080000149377
200,57.60279999958584
201,80.384499999127
202,70.1191000007384
203,83.57660000001488
204,77.88160000018252
205,60.207500000615255
206,59.62109999927634
207,79.00150000023132
208,56.63939999976719
209,59.104500000103144
210,81.18150000154856
211,59.87249999998312
212,78.91279999967082
213,67.93180000022403
214,72.3508999999467
215,84.5233999989432
216,93.27020000091579
217,82.80770000055782
218,83.35869999973511
219,82.89619999959541
220,78.31509999959962
221,83.63350000036007
222,77.99179999892658
223,93.79769999941345
224,74.34829999874637
225,81.3533999989886
226,80.77839999896241
227,58.22310000075959
228,80.62260000042443
229,66.84329999916372
230,72.56480000069132
231,68.68050000048243
232,74.71660000010161
233,79.99249999920721
234,84.04439999867463
235,82.22849999947357
236,85.58119999906921
237,83.888900000602
238,78.58849999865924
239,82.72820000092906
240,78.51060000029975
241,76.4259999996284
242,85.14350000041304
243,83.17840000017895
244,58.49080000007234
245,77.3998999993637
246,84.39139999973122
247,59.15699999968638
248,80.83360000091488
249,82.11569999912172
250,85.08890000121028
251,85.35330000086105
252,59.18600000040897
253,75.40030000018305
254,83.18830000098387
255,60.473499999716296
256,94.09140000025218
257,98.89780000048631
258,84.11890000024869
259,81.81570000124339
260,82.64950000011595
261,83.2286999993812
262,84.52940000097442
263,82.02809999966121
264,61.477600000216626
265,78.28669999980775
266,81.96000000134518
267,83.29589999993914
268,57.81419999948412
269,80.99420000144164
270,61.94659999891883
271,76.16159999997762
272,83.41830000063055
273,91.04449999904318
274,79.57400000123016
275,91.13330000036513
276,74.81060000100115
277,122.28349999895727
278,68.9234999990731
279,85.39979999841307
280,81.242199999906
281,90.22650000042631
282,89.14699999877485
283,87.07949999916309
284,80.19170000079612
285,76.12650000010035
286,82.74300000084622
287,91.68979999958538
288,81.63510000122187
289,76.07269999971322
290,80.41040000171051
291,86.58289999948465
292,84.49870000004012
293,80.18609999999171
294,91.00070000022242
295,77.08809999894584
296,83.4207999996579
297,79.27699999891047
298,87.01839999957883
299,85.74369999951159
300,80.6178999991971
301,80.91430000058608
302,86.96670000063023
303,80.96029999978782
304,82.82059999874036
305,93.28819999973348
306,106.20360000029905
307,107.69760000039241
308,102.64210000059393
309,109.16870000073686
310,115.81409999962489
311,115.74729999847477
312,97.29500000139524
313,99.36689999994996
314,122.53169999894453
315,109.30509999889182
316,128.34850000035658
317,107.6915999983612
318,110.46689999966475
319,132.18720000077155
320,109.61970000062138
321,128.15279999995255
322,105.05820000071253
323,110.98759999913455
324,121.3426000012987
325,96.32810000039171
326,115.49099999865575
327,97.8224999998929
328,83.97279999917373
329,104.25359999862849
330,84.6254999996745
331,102.1906999994826
332,95.92370000063966
333,136.82350000090082
334,105.61749999942549
335,100.81220000029134
336,106.3027999989572
337,104.41639999953622
338,85.5771000005916
339,104.06510000029812
340,111.1932000003435
341,107.20589999982622
342,83.25000000149885
343,85.49459999994724
344,103.78530000161845
345,101.57450000042445
346,83.90809999946214
347,81.29050000025018
348,76.34830000097281
349,82.99590000024182
350,81.96800000041549
351,77.63569999951869
352,80.04199999959383
353,84.24590000140597
354,75.62350000080187
355,83.63839999947231
356,150.71779999925639
357,146.35900000030233
358,111.71230000036303
359,104.06970000076399
360,84.81659999961266
361,109.3908000002557
362,91.06959999917308
363,84.08070000041334
364,101.55149999991409
365,91.96719999999914
366,107.78170000048704
367,101.9148999985191
368,106.44049999973504
369,82.33749999999418
370,108.39649999979883
371,119.72549999882176
372,92.633799999021
373,83.39999999952852
374,102.29769999932614
375,91.93969999978435
376,127.90399999903457
377,138.88910000059695
378,107.85700000087672
379,106.28120000001218
380,125.51359999997658
381,154.47450000101526
382,101.84169999956794
383,105.61980000056792
384,94.02820000104839
385,101.34629999993194
386,131.78210000114632
387,97.57319999880565
388,95.02040000006673
389,88.95599999959813
390,85.25410000038391
391,77.77449999957753
392,88.87700000013865
393,73.39300000057847
394,78.47149999906833
395,79.77260000006936
396,80.98489999974845
397,86.80879999883473
398,117.7430000007007
399,93.46750000077009
400,81.54430000104185
401,114.51250000027358
402,114.44959999971616
403,111.73369999960414
404,93.36439999970025
405,102.79639999862411
406,114.47749999933876
407,121.82600000051025
408,132.51859999945736
409,105.03760000028706
410,107.31720000148925
411,98.10549999929208
412,119.1002000014123
413,104.59380000065721
414,102.06789999938337
415,113.19580000053975
416,98.54020000057062
417,129.3722999998863
418,105.45040000033623
419,101.97030000017548
420,85.62780000102066
421,98.14299999925424
422,94.39430000020366
423,102.30720000072324
424,74.64170000093873
425,79.26989999941725
426,101.2484000002587
427,95.77360000002955
428,104.87420000026759
429,84.16720000059286
430,101.45709999960673
431,75.87179999973159
432,82.57469999989553
433,84.28590000039549
434,79.90080000126909
435,79.39739999892481
436,82.94700000078592
437,80.4638999998133
438,110.20380000081786
439,96.92739999991318
440,86.00159999878088
441,79.11629999944125
442,113.56760000126087
443,204.06130000083067
444,39.89679999904183
445,10.161500000322121
446,89.2145999987406
447,96.85929999977816
448,109.92840000108117
449,120.40620000152558
450,126.41620000067633
451,96.46460000112711
452,108.59630000049947
453,111.75030000049446
454,128.9440000000468
455,113.47460000069987
456,113.02789999899687
457,136.79030000093917
458,108.74970000077155
459,144.57560000118974
460,121.2561000011192
461,133.22270000026037
462,142.6037000001088
463,157.2496000007959
464,130.3103000009287
465,132.210000001578
466,152.80739999980142
467,143.28290000048582
468,109.03629999847908
469,120.33549999978277
470,119.14660000002186
471,121.37389999952575
472,112.82519999986107
473,115.52829999891401
474,110.66009999922244
475,92.45390000069165
476,106.13279999961378
477,80.65750000059779
478,84.75739999994403
479,83.36109999982
480,91.05410000120173
481,82.58740000019316
482,87.83130000119854
483,79.54760000029637
484,83.78470000025118
485,97.50829999939015
486,79.7947999999451
487,80.11239999905229
488,80.32020000064222
489,112.26970000097936
490,89.69299999989744
491,113.29970000042522
492,102.78270000162593
493,115.45289999958186
494,101.87609999957203
495,112.73939999955473
496,97.68619999886141
497,82.14589999988675
498,106.91810000025725
499,99.21369999938179
500,95.49320000041917
501,102.255800000421
502,92.29080000113754
503,143.86429999831307
504,102.20119999939925
505,97.69330000017362
506,116.96830000073533
507,118.30780000127561
508,88.97019999858458
509,79.9511999994138
510,82.90880000095058
511,89.99940000103379
512,105.44750000008207
513,95.50630000012461
514,93.39650000038091
515,95.14769999987038
516,79.18790000076115
517,82.74940000046627
518,96.8114000006608
519,83.59419999942475
520,85.6487000000925
521,110.64879999867117
522,101.2590000009368
523,105.83170000063546
524,116.49399999987509
525,107.02740000124322
526,99.6765999989293
527,106.50999999961641
528,110.99020000074233
529,100.64530000090599
530,111.9103000000905
531,117.83309999918856
532,128.56530000135535
533,112.87909999919066
534,92.77560000009544
535,131.52459999946586
536,125.07869999899413
537,123.15660000058415
538,109.30269999880693
539,102.23330000007991
540,91.30849999928614
541,115.35449999973935
542,93.12890000001062
543,95.86479999961739
544,104.75020000012591
545,81.38440000038827
546,108.29460000059044
547,83.66099999875587
548,74.09860000007029
549,84.46890000050189
550,108.47239999930025
551,118.21600000075705
552,124.82929999896442
553,118.33929999920656
554,125.97049999931187
555,136.76130000021658
556,106.89370000000054
557,126.9735000005312
558,113.18909999863536
559,137.8721000000951
560,120.64579999969283
561,107.82920000019658
562,98.11859999899752
563,125.29610000092362
564,103.05330000119284
565,93.30190000036964
566,80.46509999985574
567,89.75280000049679
568,119.38740000005055
569,105.35049999998591
570,82.55110000027344
571,83.80299999953422
572,102.23579999910726
573,87.20809999977064
574,94.84180000072229
575,85.80780000011146
576,93.92399999887857
577,81.21919999939564
578,87.03590000004624
579,100.6651999996393
580,125.93520000154967
581,112.60349999975006
582,106.03559999981371
583,83.1899999993766
584,106.65939999853435
585,108.92469999998866
586,79.52449999902456
587,105.59119999925315
588,75.65640000029816
589,114.23400000057882
590,108.49769999913406
591,84.68530000027386
592,109.2969000001176
593,79.72680000057153
594,76.8566999995528
595,80.62799999970593
596,78.43119999961345
597,72.10420000046724
598,90.62300000005052
599,88.8225999988208
600,96.59300000021176
601,108.05280000022321
602,99.59689999959664
603,76.65260000067065
604,81.04719999937515
605,83.38200000071083
606,110.35219999939727
607,106.9141000007221
608,105.60850000001665
609,95.07250000024214
610,106.50999999961641
611,103.43869999996969
612,139.32980000026873
613,108.19769999943674
614,182.92610000025888
615,177.4230000009993
616,95.0076999997691
617,106.2235999997938
618,77.75179999953252
619,82.83169999958773
620,84.4388000004983
621,94.2830000003596
622,81.55790000091656
623,78.31800000167277
624,77.88909999908356
625,79.97970000178611
626,112.45579999922484
627,89.90409999933036
628,80.5791999991925
629,82.59130000078585
630,81.26260000062757
631,126.8779000001814
632,114.10769999929471
633,99.49100000085309
634,88.33070000036969
635,100.1243999999133
636,105.84810000000289
637,80.36929999980202
638,77.50909999958822
639,93.40609999890148
640,78.37490000019898
641,99.10459999991872
642,102.59190000033414
643,83.03709999927378
644,97.90160000011383
645,109.08130000098026
646,106.06770000049437
647,101.7310000006546
648,116.2982000005286
649,97.99530000054801
650,97.56150000066555
651,102.97109999919485
652,104.80810000080965
653,85.31290000064473
654,104.54980000031355
655,105.20309999992605
656,94.99859999959881
657,107.60520000076212
658,108.88759999943431
659,89.3579999992653
660,94.10980000029667
661,109.36109999965993
662,102.88310000032652
663,117.86039999969944
664,95.29450000081852
665,94.2784999988362
666,88.55140000014217
667,79.64910000009695
668,80.33980000072916
669,82.86489999954938
670,88.77209999991464
671,101.85249999994994
672,105.93860000153654
673,100.47140000096988
674,117.08420000104525
675,98.34789999877103
676,133.2072999994125
677,134.54110000020592
678,103.93549999935203
679,110.9759999999369
680,111.07930000071065
681,107.91930000050343
682,106.3666000009107
683,107.30700000021898
684,105.79990000042017
685,106.33520000010321
686,107.33220000111032
687,100.08739999830141
688,113.07510000006005
689,114.1088000003947
690,126.09779999911552
691,94.33680000074673
692,75.45009999921604
693,88.77340000071854
694,73.81300000088231
695,92.79380000043602
696,88.47580000110611
697,83.1056000006356
698,76.77710000098159
699,82.3908999991545
700,80.12520000011136
701,84.38289999867266
702,94.13630000017292
703,83.75530000012077
704,86.96640000016487
705,75.20419999855221
706,86.22490000016114
707,79.62370000132069
708,103.64750000007916
709,80.73090000107186
710,75.27719999961846
711,76.61970000117435
712,78.75719999901776
713,86.52580000125454
714,105.27209999963816
715,81.94069999990461
716,95.06940000028408
717,89.45909999965806
718,106.09529999965162
719,98.93600000032166
720,81.87890000044717
721,76.0229999996227
722,94.0602000009676
723,85.17789999859815
724,92.40949999912118
725,113.86230000061914
726,99.33499999897322
727,81.31979999961914
728,87.45669999916572
729,100.785900000119
730,84.52740000029735
731,95.73699999964447
732,82.62060000015481
733,99.96219999993627
734,89.33100000103877
735,71.72739999987243
736,83.47540000067966
737,71.67809999918973
738,84.39179999913904
739,77.51849999840488
740,87.80049999950279
741,102.55959999994957
742,76.94979999905627
743,75.64219999949273
744,77.4967999986984
745,89.19210000021849
746,95.81029999935708
747,82.48429999912332
748,73.17330000114453
749,90.55070000067644
750,95.4691000006278
751,78.11469999978726
752,78.20530000026338
753,81.61809999910474
754,75.01559999946039
755,82.67689999956929
756,77.59559999976773
757,97.8981999996904
758,83.57819999946514
759,79.37579999997979
760,80.20329999999376
761,76.26609999897482
762,105.84759999983362
763,89.09659999881114
764,93.89609999925597
765,82.88840000022901
766,72.560099999464
767,83.19060000030731
768,80.28829999966547
769,81.88390000032086
770,93.68469999935769
771,83.11739999953716
772,78.87010000013106
773,87.67269999952987
774,97.09839999959513
775,130.58120000096096
776,106.68129999976372
777,83.7800999997853
778,99.60119999959716
779,81.67880000110017
780,87.34530000037921
781,98.41950000009092
782,77.62890000049083
783,80.98939999945287
784,82.35420000164595
785,79.70230000137235
786,105.91279999971448
787,71.09250000030443
788,83.27029999963997
789,73.81720000012137
790,83.92540000022564
791,103.28099999969709
792,82.16160000119999
793,102.35450000072888
794,85.30190000055882
795,74.67890000043553
796,101.80469999977504
797,107.42170000048645
798,101.64679999979853
799,79.09210000070743
800,79.81640000070911
801,86.52000000074622
802,94.58300000005693
803,88.0606999999145
804,93.9010000001872
805,77.3855999996158
806,76.48430000153894
807,77.84089999950083
808,89.94200000051933
809,100.59069999988424
810,78.59330000064801
811,82.03150000008463
812,74.20909999927972
813,85.48859999973502
814,107.85010000108741
815,107.34460000094259
816,74.14859999880719
817,77.65759999892907
818,107.7155999992101
819,76.35579999987385
820,84.49250000012398
821,97.36979999979667
822,81.54040000044915
823,87.6920999999129
824,104.3599999993603
825,95.54059999936726
826,108.09080000035465
827,105.25149999921268
828,98.66930000134744
829,88.67670000108774
830,103.99929999948654
831,83.74609999918903
832,101.69739999946614
833,111.8069000003743
834,137.73570000012114
835,98.4719000007317
836,105.04000000037195
837,79.81800000015937
838,106.65570000128355
839,80.84840000083204
840,109.12760000064736
841,80.1315999997314
842,98.57250000095519
843,81.1727999989671
844,75.69399999920279
845,90.51429999999527
846,101.13619999901857
847,98.37820000029751
848,78.5398999996687
849,82.12509999975737
850,85.61009999903035
851,67.43450000067241
852,89.4416999999521
853,90.99740000056045
854,80.37449999937962
855,83.13369999996212
856,79.44160000079137
857,80.49410000057833
858,79.217400001653
859,107.29660000106378
860,103.46500000014203
861,81.45719999993162
862,74.89019999957236
863,82.55410000128904
864,94.44249999978638
865,83.8647000000492
866,96.90889999910723
867,88.19369999946503
868,78.82169999902544
869,81.56530000087514
870,105.15100000156963
871,73.84239999919373
872,126.42299999970419
873,117.31689999942319
874,106.83389999940118
875,84.38270000078774
876,94.04060000088066
877,82.0464999997057
878,78.94470000064757
879,89.89289999954053
880,89.39789999931236
881,81.61520000066957
882,78.67820000137726
883,88.79820000038308
884,82.5392999995529
885,76.92510000015318
886,93.77800000038405
887,82.854899999802
888,70.2025999999023
889,77.61149999896588
890,79.46179999999003
891,101.21749999962049
892,105.16529999949853
893,82.44999999988067
894,79.84690000012051
895,72.32360000125482
896,102.51599999901373
897,110.86969999996654
898,74.27819999975327
899,78.01309999922523
900,79.56979999835312
901,96.61090000008699
902,101.59569999996165
903,106.28229999929317
904,114.68080000122427
905,92.47010000035516
906,82.27500000066357
907,93.43919999992067
908,106.74789999939094
909,72.49929999852611
910,75.92139999906067
911,78.79359999969893
912,129.5322000005399
913,117.81379999956698
914,119.73919999945792
915,100.00170000057551
916,109.15830000158167
917,110.84280000068247
918,106.61960000106774
919,104.60690000036266
920,143.4300999990228
921,130.32469999961904
922,125.40249999983644
923,187.20629999916127
924,164.84500000115077
925,100.57899999992514
926,103.10320000098727
927,172.03080000035698
928,144.4580000006681
929,129.9773999999161
930,139.89719999881345
931,125.51239999993413
932,137.39499999974214
933,139.74409999900672
934,123.06560000070021
935,172.87880000003497
936,126.0777000006783
937,133.05919999947946
938,104.82179999962682
939,111.21110000021872
940,175.59389999951236
941,187.37870000040857
942,233.00919999928738
943,183.34350000077393
944,117.61590000060096
945,77.64119999956165
946,183.95739999868965
947,193.0644999993092
948,195.7514000005176
949,123.44200000006822
950,108.69809999894642
951,108.44429999997374
952,142.8711000007752
953,122.9230999997526
954,105.67389999960142
955,84.14169999923615
956,75.59190000029048
957,79.43650000015623
958,81.44290000018373
959,68.61460000072839
960,77.3695999996562
961,79.80090000091877
962,84.66609999959473
963,102.2943000007217
964,82.94990000104008
965,99.99649999917892
966,100.38329999952111
967,77.32749999922817
968,74.45040000129666
969,88.95099999972444
970,84.34520000082557
971,129.25109999923734
972,101.73070000018924
973,109.3390999994881
974,103.27580000011949
975,72.29569999981322
976,78.72490000045218
977,83.23159999963536
978,76.359800001228
979,81.42679999946267
980,87.13929999976244
981,77.81799999975192
982,96.43790000154695
983,81.7657000006875
984,86.97170000050392
985,76.96450000003097
986,91.97900000071968
987,70.08510000014212
988,71.79440000072645
989,81.84930000061286
990,81.41339999929187
991,108.37989999890851
992,95.76780000134022
993,87.49819999866304
994,87.71669999987353
995,78.44719999957306
996,81.2580000001617
997,78.43440000033297
998,93.38930000012624
999,78.35770000019693
1000,73.22740000017802
1001,78.3687999992253
1002,90.40559999994002
1003,79.78219999858993
1004,94.50740000102087
1005,83.80829999987327
1006,72.7537000002485
1007,87.16980000099284
1008,110.38799999914772
1009,108.96070000126201
1010,98.56089999993856
1011,76.5200999994704
1012,81.99790000071516
1013,77.9642999987118
1014,78.34270000057586
1015,80.29340000030061
1016,91.54969999872264
1017,86.65259999906993
1018,75.20170000134385
1019,72.66509999863047
1020,133.92899999962538
1021,89.16640000097686
1022,97.48750000107975
1023,74.07840000087162
1024,76.67089999995369
1025,90.4700999999477
1026,94.4813999994949
1027,82.13179999984277
1028,102.42420000031416
1029,76.43439999992552
1030,73.1181999999535
1031,80.71899999958987
1032,80.36029999857419
1033,75.28500000080385
1034,82.71380000041972
1035,78.48999999987427
1036,72.45180000063556
1037,79.230400000597
1038,78.98290000048291
1039,103.69870000067749
1040,107.5660999995307
1041,77.57440000023053
1042,107.69270000128017
1043,108.20830000011483
1044,92.57220000108646
1045,90.07159999964642
1046,91.66770000047109
1047,79.14309999978286
1048,78.27069999984815
1049,74.9338000005082
1050,78.65060000040103
1051,77.2065000001021
1052,81.0248000016145
1053,75.1801999995223
1054,77.73639999868465
1055,82.54110000052606
1056,72.72480000028736
1057,87.98449999994773
1058,96.59509999983129
1059,78.31609999993816
1060,80.81339999989723
1061,81.85580000099435
1062,94.18660000119417
1063,82.95179999913671
1064,69.34929999988526
1065,79.28129999891098
1066,81.95580000028713
1067,116.68370000006689
1068,86.22290000130306
1069,74.12629999998899
1070,77.49760000115202
1071,103.6404999995284
1072,86.78900000086287
1073,103.37060000165366
1074,98.05249999953958
1075,78.16410000123142
1076,80.10099999955855
1077,75.91950000096404
1078,85.23510000122769
1079,108.72370000106457
1080,96.98110000135785
1081,80.52549999956682
1082,76.7003000000841
1083,80.29450000140059
1084,79.18579999932263
1085,97.20769999876211
1086,78.74710000032792
1087,86.37439999984053
1088,103.98809999969671
1089,110.99509999985457
1090,98.15530000014405
1091,75.85870000002615
1092,71.43170000017562
1093,75.16899999973248
1094,79.606799999965
1095,108.05900000013935
1096,86.51969999846187
1097,96.14999999939755
1098,106.11969999990833
1099,85.5346999996982
1100,100.43219999897701
1101,84.00729999993928
1102,92.524500001673
1103,79.8170999987633
1104,102.45409999879485
1105,86.95999999872583
1106,102.66950000004726
1107,91.96669999982987
1108,93.48129999852972
1109,76.34180000059132
1110,76.09650000085821
1111,132.460999999239
1112,96.22200000012526
1113,94.25560000090627
1114,87.39900000000489
1115,98.3092000005854
1116,89.42629999910423
1117,90.75579999989714
1118,90.39790000133507
1119,95.0092000002769
1120,80.81650000167429
1121,113.28010000033828
1122,93.19379999942612
1123,98.11980000085896
1124,80.88850000058301
1125,97.70799999932933
1126,96.53830000024755
1127,92.68739999970421
1128,109.2038999995566
1129,76.48789999984729
1130,100.16820000055304
1131,85.06359999955748
1132,93.50389999963227
1133,85.41549999972631
1134,97.35749999890686
1135,110.5758000012429
1136,96.0981999996875
1137,81.27299999978277
1138,94.58420000009937
1139,81.52389999850129
1140,78.21589999912248
1141,82.09960000021965
1142,100.64330000022892
1143,114.89830000027723
1144,93.62920000057784
1145,80.48200000121142
1146,103.12109999904351
1147,109.89549999976589
1148,96.24110000004293
1149,82.57309999862628
1150,107.30420000072627
1151,108.48239999904763
1152,106.75209999863
1153,138.7771999998222
1154,92.36839999903168
1155,96.09400000044843
1156,102.99339999983204
1157,98.28070000003208
1158,106.62479999882635
1159,87.63440000075207
1160,78.62380000005942
1161,78.3765999985917
1162,98.87920000073791
1163,106.09560000011697
1164,69.05860000006214
1165,78.25649999904272
1166,83.97950000107812
1167,102.69230000085372
1168,109.73259999991569
1169,94.45290000076056
1170,79.13430000007793
1171,75.98540000071807
1172,77.49239999975543
1173,86.68810000017402
1174,77.41159999932279
1175,94.14639999886276
1176,86.02400000017951
1177,92.5463999992644
1178,113.70290000013483
1179,123.88260000079754
1180,103.9543999995658
1181,120.83429999984219
1182,78.30769999964104
1183,106.9444000004296
1184,83.9880000003177
1185,92.31369999906747
1186,80.97520000046643
1187,100.77670000100625
1188,77.0221999991918
1189,82.15179999933753
1190,78.92770000034943
1191,103.96360000049754
1192,75.55700000011711
1193,76.74969999970926
1194,81.89649999985704
1195,105.54260000026261
1196,100.89719999996305
1197,101.22389999924053
1198,77.8692999992927
1199,81.18420000027982
1200,103.60840000066673
1201,77.84449999962817
1202,96.33489999941958
1203,107.7129999994213
1204,84.97170000009646
1205,95.0382000009995
1206,82.42260000042734
1207,83.34160000049451
1208,79.09749999998894
1209,69.03469999997469
1210,109.05330000059621
1211,102.46860000006563
1212,73.77719999931287
1213,85.78549999947427
1214,96.12650000053691
1215,95.14230000058888
1216,92.7534000002197
1217,110.72640000020328
1218,97.27089999978489
1219,107.32800000005227
1220,104.18509999908565
1221,98.47790000094392
1222,76.34150000012596
1223,83.984099999725
1224,73.94460000068648
1225,85.05329999934474
1226,124.55430000045453
1227,112.32250000102795
1228,106.29410000001371
1229,105.72030000002997
1230,90.50049999859766
1231,76.04530000025989
1232,104.57769999993616
1233,81.67279999906896
1234,73.10340000003634
1235,78.29180000044289
1236,77.715099998386
1237,81.33000000088941
1238,87.2414999994362
1239,78.56549999996787
1240,77.12659999924654
1241,77.36550000117859
1242,72.00980000015988
1243,83.5239999996702
1244,76.98600000003353
1245,71.05680000131542
1246,82.22980000027746
1247,69.77809999989404
1248,86.58620000096562
1249,88.95099999972444
1250,91.46359999976994
1251,80.01520000107121
1252,78.01300000028277
1253,79.07390000036685
1254,88.35350000117614
1255,92.36919999966631
1256,75.98929999949178
1257,89.50860000004468
1258,101.56009999991511
1259,71.33579999936046
1260,74.79959999909624
1261,75.60560000092664
1262,78.65739999942889
1263,73.65449999997509
1264,79.84279999982391
1265,83.24440000069444
1266,99.38819999842963
1267,77.08209999873361
1268,81.63999999851512
1269,77.09419999991951
1270,76.17430000027525
1271,88.11429999877873
1272,107.90190000079747
1273,87.95979999922565
1274,83.32619999964663
1275,72.54260000081558
1276,105.82599999906961
1277,98.48669999882986
1278,104.00409999965632
1279,76.35399999890069
1280,79.6212999994168
1281,79.8661999997421
